id,category,sub_category,topic,survey_type,question_english,question_korean,question_short,question_type_kor,question_type_eng,tag,created_at,updated_at,audio_url
SAL_GEN_COM_DESC_03,일반,-,미용실,공통형,How do you decide which hair salon to patronize? Describe the stylist who normally cuts your hair and explain what makes their skills worth recommending to your friends.,"어떤 기준으로 미용실을 선택하시나요? 주로 머리를 맡기는 스타일리스트에 대해 설명하고, 그분의 실력을 친구에게 추천할 만한 이유를 말씀해 주세요.",미용실·스타일리스트 선택 기준,묘사,description,Int,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:50.102807+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/SAL_GEN_COM_DESC_03.mp3
SAL_GEN_COM_DESC_04,일반,-,미용실,공통형,"What specific criteria matter most when you select a hair salon? Do you prioritize the cost of the haircut, the skill level of the staff, or the interior design of the shop?","미용실을 고를 때 가장 중요하게 생각하는 기준은 무엇인가요? 커트 비용, 직원의 실력, 매장 인테리어 중 어떤 점을 더 중시하시나요?",미용실 선택 시 중요 기준,묘사,description,Int,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:50.106228+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/SAL_GEN_COM_DESC_04.mp3
SAL_GEN_COM_DESC_05,일반,-,미용실,공통형,"What are the typical worries customers face when trying to find a new hair salon? Describe the main elements they evaluate, like location or service quality, and explain why those details are crucial.","새로운 미용실을 찾을 때 고객들이 흔히 겪는 걱정거리는 무엇인가요? 위치나 서비스 품질 등 주요 평가 요소를 설명하고, 왜 그런 점들이 중요한지 말씀해 주세요.",새 미용실 선택 시 고민 요소,묘사,description,Int,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:50.097357+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/SAL_GEN_COM_DESC_05.mp3
SAL_GEN_COM_RTN_06,일반,-,미용실,공통형,"Can you describe your routine when visiting a hair salon? Take me through the entire process, from walking in and interacting with the staff to receiving your usual services.",미용실에 방문할 때의 일과에 대해 말씀해 주세요. 들어가서 직원과 상호작용하는 순간부터 평소 받는 서비스까지 전체 과정을 설명해 주세요.,미용실 방문 전체 과정,루틴,routine,Int,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:50.104107+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/SAL_GEN_COM_RTN_06.mp3
SAL_GEN_COM_SPC_08,일반,-,미용실,공통형,"Tell me about a memorable experience you had when going in for a haircut. What exactly happened at the salon, why does it stand out in your memory, and how did you feel about the whole situation?","미용실에 갔을 때 기억에 남는 경험에 대해 말씀해주세요. 미용실에서 어떤 일이 있었고, 그 일이 왜 특별하게 기억에 남는지, 전체적으로 어떤 기분이었는지 설명해주세요.",미용실 특별 경험,경험_특별한,past_special,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:50.09838+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/SAL_GEN_COM_SPC_08.mp3
SAL_GEN_COM_SPC_09,일반,-,미용실,공통형,"Tell me about a time when you left a hair salon completely unsatisfied with your new hairstyle. What exactly went wrong with the cut or color, and how did you handle the awkward situation with the stylist?","미용실에서 머리를 하고 완전히 만족하지 못했던 경험에 대해 이야기해주세요. 어떤 점이 마음에 들지 않았고, 디자이너와의 어색한 상황을 어떻게 처리했는지 말씀해주세요.",미용실 불만족 경험,경험_특별한,past_special,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:50.098856+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/SAL_GEN_COM_SPC_09.mp3
SHP_ADV_SEL_Q14_01,어드밴스,Q14,쇼핑,선택형,You indicated in the survey that you go shopping. The way people shop has definitely changed a great deal over the years. Talk about the most significant differences between shopping in the past and the retail trends we see today.,설문에서 쇼핑을 한다고 하셨습니다. 쇼핑 방식은 오랜 시간 동안 많이 달라졌습니다. 과거와 오늘날의 쇼핑 트렌드에서 가장 큰 차이점에 대해 말씀해 주세요.,과거와 현재 쇼핑 차이,비교/변화,adv_14,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:50.101673+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/SHP_ADV_SEL_Q14_01.mp3
SHP_ADV_SEL_Q15_02,어드밴스,Q15,쇼핑,선택형,"What specific kinds of products or retail services are shoppers talking about the most these days? Why do you think these items are generating so much hype and interest? Tell me in detail about the products, what people are saying about them, and the reasons behind their popularity.","요즘 소비자들이 가장 많이 이야기하는 특정 제품이나 소매 서비스에는 어떤 것들이 있나요? 이러한 상품들이 큰 관심을 받는 이유는 무엇이라고 생각하시나요? 제품의 특징, 사람들이 하는 이야기, 인기의 이유를 자세히 말씀해주세요.",인기 상품·서비스 소개,사회적이슈,adv_15,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:50.100905+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/SHP_ADV_SEL_Q15_02.mp3
SHP_GEN_SEL_CHILD_05,일반,-,쇼핑,선택형,"Tell me about your earliest memories of shopping and how you first started to enjoy it. Who did you usually go with, and what kinds of items did you look for? Describe a specific experience that shaped your current shopping habits.","쇼핑에 대한 가장 이른 기억과 처음 즐기게 된 계기에 대해 말씀해주세요. 주로 누구와 함께 갔고, 어떤 물건을 찾으셨나요? 현재의 쇼핑 습관에 영향을 준 구체적인 경험도 설명해주세요.",어릴 적 쇼핑 첫 경험,경험_어릴적/처음,past_childhood,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:50.098659+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/SHP_GEN_SEL_CHILD_05.mp3
SHP_GEN_SEL_CHILD_06,일반,-,쇼핑,선택형,"Think back to your early memories of shopping. Is there a specific store or market from your childhood that stands out? Describe what the place looked like, what kinds of things you bought there, and what your overall impressions were.","어린 시절 쇼핑했던 기억을 떠올려보세요. 특별히 기억에 남는 가게나 시장이 있나요? 그곳의 모습, 주로 구입했던 물건, 그리고 전반적인 인상에 대해 설명해주세요.",어릴 적 기억나는 가게 묘사,경험_어릴적/처음,past_childhood,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:50.104492+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/SHP_GEN_SEL_CHILD_06.mp3
SHP_GEN_SEL_DESC_01,일반,-,쇼핑,선택형,"You indicated in the survey that you go shopping. Tell me about the major retail shops or malls in your region. What kind of items do they sell, and what is the overall shopping environment like?","설문에서 쇼핑을 한다고 하셨는데요. 지역 내 주요 소매점이나 쇼핑몰에 대해 말씀해 주세요. 어떤 상품을 판매하며, 전반적인 쇼핑 환경은 어떤가요?",주요 쇼핑몰과 환경 설명,묘사,description,Int,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:50.449164+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/SHP_GEN_SEL_DESC_01.mp3
SHP_GEN_SEL_DESC_02,일반,-,쇼핑,선택형,"Where do you typically head to when you need to purchase new items? What specific goods do you look for, and what makes this particular shopping location stand out?","새로운 물건이 필요할 때 주로 어디로 가시나요? 어떤 상품을 주로 찾으며, 그 쇼핑 장소만의 특징은 무엇인가요?",주요 쇼핑 장소와 특징,묘사,description,Int,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:50.446771+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/SHP_GEN_SEL_DESC_02.mp3
SHP_GEN_SEL_DESC_03,일반,-,쇼핑,선택형,"You indicated in the survey that you go shopping. I'd like to hear more about your personal shopping preferences. Where are your favorite places to shop, who normally accompanies you, and what makes the experience enjoyable?","설문에서 쇼핑을 한다고 하셨는데요. 본인의 쇼핑 취향에 대해 더 듣고 싶습니다. 즐겨 찾는 쇼핑 장소, 함께 가는 사람, 그리고 쇼핑이 즐거운 이유를 말씀해 주세요.",개인 쇼핑 취향과 동반자,묘사,description,Int,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:50.449161+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/SHP_GEN_SEL_DESC_03.mp3
SHP_GEN_SEL_RTN_04,일반,-,쇼핑,선택형,Describe your usual routine when you go out for a day of shopping. Tell me everything you do from the moment you leave your house until you come back.,하루 동안 쇼핑을 하러 나갈 때의 평소 루틴을 설명해주세요. 집을 나서는 순간부터 돌아올 때까지의 모든 과정을 말씀해주세요.,하루 쇼핑 외출 루틴,루틴,routine,Int,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:50.446819+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/SHP_GEN_SEL_RTN_04.mp3
SHP_GEN_SEL_SPC_07,일반,-,쇼핑,선택형,"Sometimes, funny or unexpected situations occur while we are out shopping. Tell me the story of a highly memorable shopping trip you had. Perhaps you bumped into an old friend, or the product you bought turned out to be defective. Describe the incident in detail and explain why you still remember it.","쇼핑 중에 겪었던 재미있거나 예상치 못한 경험에 대해 이야기해 주세요. 예를 들어 오랜만에 친구를 만났거나 산 물건에 문제가 있었던 경험 등, 그 사건을 자세히 설명하고 왜 기억에 남는지 말씀해 주세요.",특별한 쇼핑 경험,경험_특별한,past_special,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:50.451189+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/SHP_GEN_SEL_SPC_07.mp3
SHP_GEN_SEL_SPC_08,일반,-,쇼핑,선택형,"You have likely had various interesting experiences while shopping—some pleasant, some amusing, and some problematic. Tell me about one specific shopping experience in as much detail as possible. Where were you, what exactly happened, how did people react, and what was the final outcome?","쇼핑을 하면서 겪었던 다양한 경험 중에서 기억에 남는 한 가지를 최대한 자세히 이야기해 주세요. 어디에서, 어떤 일이 있었고, 사람들은 어떻게 반응했으며, 결과가 어땠는지 설명해 주세요.",인상 깊은 쇼핑 경험,경험_특별한,past_special,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:50.444919+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/SHP_GEN_SEL_SPC_08.mp3
SLF_SYS_SYS_UNK_01,Introduction,-,자기소개,"",Let's start the interview now. Tell me something about yourself.,이제 인터뷰를 시작하겠습니다. 자기소개를 해주세요.,"","","","",2026-03-01 19:56:50.957682+09,2026-03-03 23:17:31.485465+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/SLF_SYS_SYS_UNK_01.wav
SPK_SYS_SYS_UNK_01,장비점검,-,스피커 테스트,"",My name is Ava. What's your name?,"","","","","",2026-03-01 19:56:50.957682+09,2026-03-03 23:17:48.127169+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/SPK_SYS_SYS_UNK_01.wav
STR_RP_SEL_Q11_01,롤플레이,Q11,상점문의,선택형,I'd like to give you a situation and ask you to act it out. You're walking past your favorite store and notice a sign advertising a huge clearance sale. Go inside and ask a staff member three or four questions to find out everything you can about the discounts.,상황을 드릴 테니 역할극을 해주세요. 좋아하는 가게 앞을 지나가다가 대규모 정리 세일 안내문을 봤습니다. 매장에 들어가 직원에게 세일에 대해 세 가지 또는 네 가지 질문을 해주세요.,정리 세일 정보 문의,질문하기,rp_11,Int,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:50.45093+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/STR_RP_SEL_Q11_01.mp3
STR_RP_SEL_Q11_02,롤플레이,Q11,상점문의,선택형,"I'd like to give you a situation and ask you to act it out. You just heard that your favorite retail store is having a massive sale. Call the store, leave a message, and ask three or four questions to get more specific information about this promotional event.","상황을 드릴 테니 역할극을 해주세요. 좋아하는 매장에서 대규모 세일을 한다는 소식을 들었습니다. 매장에 전화해 메시지를 남기고, 이번 프로모션 행사에 대해 세 가지 또는 네 가지 질문을 해주세요.",세일 행사 전화 문의,질문하기,rp_11,Int,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:50.446034+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/STR_RP_SEL_Q11_02.mp3
STR_RP_SEL_Q11_03,롤플레이,Q11,상점문의,선택형,I'd like to give you a situation and ask you to act it out. A friend just told you about an amazing sale going on at one of your favorite shops. Call your friend and ask three or four questions to figure out exactly what kind of deals they are offering.,상황을 드릴 테니 역할극을 해주세요. 친구가 좋아하는 가게에서 대박 세일을 한다고 알려줬습니다. 친구에게 전화해 이번 세일에서 어떤 혜택이 있는지 세 가지 또는 네 가지 질문을 해주세요.,세일 정보 친구에게 문의,질문하기,rp_11,Int,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:50.444974+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/STR_RP_SEL_Q11_03.mp3
STR_RP_SEL_Q11_04,롤플레이,Q11,상점문의,선택형,"I'd like to give you a situation and ask you to act it out. A brand new store just opened up in your neighborhood, and your friend has already been there. Call your friend and ask three or four questions to gather more information about what the store is like.",상황을 드릴 테니 역할극을 해주세요. 동네에 새로 생긴 가게에 친구가 이미 다녀왔습니다. 친구에게 전화해 그 가게가 어떤 곳인지 세 가지 또는 네 가지 질문을 해주세요.,새 매장 정보 친구에게 문의,질문하기,rp_11,Int,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:50.452713+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/STR_RP_SEL_Q11_04.mp3
STR_RP_SEL_Q12_05,롤플레이,Q12,상점문의,선택형,"I'm sorry, but there is a problem which I'll need you to resolve. After returning home with a newly purchased item, you discover that it is damaged. Call the store to explain the situation clearly and suggest a few ways you would like to resolve the issue.","문제가 생겨 해결해주셔야 합니다. 새로 구입한 물건을 집에 가져왔는데 손상된 것을 발견했습니다. 매장에 전화해 상황을 명확히 설명하고, 문제 해결을 위한 몇 가지 방법을 제안해주세요.",구매 물품 손상 해결 요청,대안제시,rp_12,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:50.807984+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/STR_RP_SEL_Q12_05.mp3
STR_RP_SEL_Q12_06,롤플레이,Q12,상점문의,선택형,"I'm sorry, but there is a problem which I'll need you to resolve. After checking your receipt at home, you realize you were charged the full amount instead of the sale price for your items. Contact the store, explain the billing error, and provide two or three options to fix the mistake.","문제가 생겨 해결해주셔야 합니다. 집에서 영수증을 확인해보니 세일가가 아닌 정가로 결제된 것을 알게 되었습니다. 매장에 연락해 결제 오류를 설명하고, 수정할 수 있는 두세 가지 방안을 제시해주세요.",결제 오류 수정 요청,대안제시,rp_12,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:50.80997+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/STR_RP_SEL_Q12_06.mp3
STR_RP_SEL_Q12_07,롤플레이,Q12,상점문의,선택형,"I'm sorry, but there is a problem which I'll need you to resolve. You bought several items during a big sale, but upon arriving home, you are shocked to find that one item is missing from your bags. Call the store, leave a detailed message explaining what happened, and suggest a few ways to retrieve the missing item.","문제가 생겨 해결해주셔야 합니다. 대형 세일 기간에 여러 물건을 샀는데, 집에 와보니 한 가지 물건이 가방에 없다는 것을 알게 되었습니다. 매장에 전화해 상황을 자세히 설명하고, 누락된 물건을 받을 수 있는 몇 가지 방법을 제안해주세요.",구매 물품 누락 해결 요청,대안제시,rp_12,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:50.811781+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/STR_RP_SEL_Q12_07.mp3
STR_RP_SEL_Q12_08,롤플레이,Q12,상점문의,선택형,"I'm sorry, but there is a problem which I'll need you to resolve. You accidentally left your wallet behind at the checkout counter of a store. Call the shop, explain your stressful situation, and offer two or three alternatives to safely get your wallet back.","문제가 생겨 해결해주셔야 합니다. 계산대에 지갑을 두고 온 것을 나중에 알게 되었습니다. 매장에 전화해 당황스러운 상황을 설명하고, 지갑을 안전하게 돌려받을 수 있는 두세 가지 방법을 제안해주세요.",지갑 분실 해결 방안 제시,대안제시,rp_12,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:50.804396+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/STR_RP_SEL_Q12_08.mp3
STR_RP_SEL_SPC_09,롤플레이,Q13,상점문의,선택형,"That's the end of the situation. Have you ever spent money on a product that turned out to be completely damaged or simply didn't work? Tell me about that specific item. Explain what it was, what was wrong with it out of the box, and how you managed to resolve the situation.","제품을 샀는데 완전히 망가졌거나 아예 작동하지 않았던 경험이 있나요? 그 제품이 무엇이었고, 어떤 문제가 있었으며, 어떻게 해결했는지 설명해주세요.",불량 제품 구매 경험,경험_특별한,past_special,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:50.809252+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/STR_RP_SEL_SPC_09.mp3
STR_RP_SEL_SPC_10,롤플레이,Q13,상점문의,선택형,"That's the end of the situation. Have you ever encountered an unexpected problem while shopping? For instance, maybe a store ran out of the exact item you needed, or the price was surprisingly high. Tell me about that problem in detail and what you ultimately did to deal with it.","쇼핑 중 예상치 못한 문제를 겪은 적이 있나요? 예를 들어 필요한 상품이 없었거나 가격이 너무 비쌌던 경험 등, 그 문제와 해결 과정을 자세히 말씀해주세요.",쇼핑 중 문제 해결 경험,경험_특별한,past_special,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:50.807738+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/STR_RP_SEL_SPC_10.mp3
STR_RP_SEL_SPC_11,롤플레이,Q13,상점문의,선택형,"That's the end of the situation. I'd like to now hear about a shopping experience of yours that was particularly memorable. It could involve finding the perfect gift, a unique interaction with a cashier, or a frustrating purchase issue. Can you describe the circumstances, what you were buying, and how things turned out in the end?","특별히 기억에 남는 쇼핑 경험에 대해 말씀해주세요. 완벽한 선물을 찾았던 일, 계산원과의 특별한 상호작용, 혹은 불편했던 구매 문제 등 어떤 경험이든 좋습니다. 당시 상황과 무엇을 샀는지, 그리고 결과가 어땠는지 자세히 설명해 주세요.",기억에 남는 쇼핑 경험,경험_특별한,past_special,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:50.806733+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/STR_RP_SEL_SPC_11.mp3
STR_RP_SEL_SPC_12,롤플레이,Q13,상점문의,선택형,"That's the end of the situation. Have you ever accidentally left a personal belonging behind at a restaurant or a retail store? It could have been your wallet, smartphone, or any other valuable item. Tell me about the incident and give me all the details on how you retrieved it.","식당이나 매장에서 개인 소지품을 두고 온 적이 있나요? 지갑, 스마트폰 등 소중한 물건일 수도 있습니다. 그때의 상황과 어떻게 물건을 되찾았는지 자세히 말씀해 주세요.",분실물 찾은 경험,경험_특별한,past_special,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:50.804442+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/STR_RP_SEL_SPC_12.mp3
STV_ADV_SEL_Q14_01,어드밴스,Q14,집에서 보내는 휴가,선택형,You indicated in the survey that you stay at home for vacations. How do most people in your country currently spend their time off? How does that compare to the way people spent their vacations when you were growing up? Discuss how and why these vacation trends have changed over time.,"설문에서 집에서 휴가를 보낸다고 하셨습니다. 요즘 대부분의 사람들이 휴가를 어떻게 보내는지 말씀해 주세요. 과거와 비교했을 때 휴가를 보내는 방식이 어떻게 달라졌나요? 이러한 휴가 트렌드가 어떻게, 왜 변화했는지 설명해 주세요.",휴가 방식 변화와 원인,비교/변화,adv_14,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:50.806864+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/STV_ADV_SEL_Q14_01.mp3
STV_ADV_SEL_Q15_02,어드밴스,Q15,집에서 보내는 휴가,선택형,"Experts constantly state that taking vacations is crucial for everyone's well-being. Take a minute to explain the major benefits of having vacation time when it comes to a person's physical health, interpersonal relationships, and overall personal growth.","전문가들은 휴가가 모두의 건강에 매우 중요하다고 말합니다. 휴가가 신체 건강, 대인 관계, 개인 성장에 어떤 주요 이점이 있는지 설명해주세요.",휴가의 주요 이점,사회적이슈,adv_15,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:50.812609+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/STV_ADV_SEL_Q15_02.mp3
STV_GEN_SEL_DESC_01,일반,-,집에서 휴가,선택형,"You indicated in the survey that you stay at home for vacations. Who are the friends or family members you prefer to invite over, and what do you usually enjoy doing together during your time off?","설문에서 휴가를 집에서 보낸다고 하셨는데요. 주로 초대하는 가족이나 친구는 누구이며, 함께 있을 때 어떤 활동을 즐기시나요?",집에서 휴가 보내는 사람과 활동,묘사,description,Int,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:51.151695+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/STV_GEN_SEL_DESC_01.mp3
STV_GEN_SEL_RCT_03,일반,-,집에서 휴가,선택형,"Describe exactly what you did during the last vacation that you spent entirely at home. Who did you spend your time off with, and how did you pass the time each day? Please give me a full description of your staycation from the first to the last day.","최근에 집에서만 보낸 휴가에 대해 자세히 말씀해주세요. 누구와 시간을 보냈고, 매일 어떻게 시간을 보냈나요? 첫날부터 마지막 날까지의 집콕 휴가를 모두 설명해 주세요.",집에서 보낸 휴가 경험,경험_최근,past_recent,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:51.155536+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/STV_GEN_SEL_RCT_03.mp3
STV_GEN_SEL_RTN_02,일반,-,집에서 휴가,선택형,Describe your typical routine when you spend your vacation at home. What kinds of activities do you usually enjoy doing with the people who visit you during your time off?,집에서 휴가를 보낼 때의 일상적인 루틴을 설명해주세요. 휴가 기간에 집에 방문하는 사람들과 주로 어떤 활동을 즐기나요?,집에서 휴가 보내는 방법,루틴,routine,Int,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:51.155061+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/STV_GEN_SEL_RTN_02.mp3
STV_GEN_SEL_SPC_04,일반,-,집에서 휴가,선택형,"Could you tell me about a highly unusual or surprisingly satisfying experience you had while spending your vacation at home? Give me all the details about what exactly happened, who else was involved, and why this particular staycation stands out in your memory.","집에서 휴가를 보내며 겪었던 아주 특별하거나 만족스러웠던 경험에 대해 말씀해 주세요. 그때 어떤 일이 있었고, 누가 함께했으며, 왜 그 경험이 기억에 남는지 자세히 설명해 주세요.",특별한 집콕 휴가 경험,경험_특별한,past_special,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:51.15243+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/STV_GEN_SEL_SPC_04.mp3
TEC_GEN_COM_CMP_03,일반,-,기술,공통형,"Technology has definitely changed over time. Tell me about one of your earliest memories of using a technological device, like an old computer or cell phone. What was the gadget like back then, and how has that specific technology evolved over the years?","기술은 시간이 지나면서 확실히 변해왔습니다. 예전에 사용했던 기술 기기, 예를 들어 오래된 컴퓨터나 휴대폰에 대한 기억을 하나 말해주세요. 그 기기는 당시 어떤 모습이었고, 그 기술이 어떻게 발전해왔나요?",초기 기술기기와 변화 설명,비교,comparison,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:51.161773+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/TEC_GEN_COM_CMP_03.mp3
TEC_GEN_COM_DESC_01,일반,-,기술,공통형,"What types of modern devices are widely utilized by the people in your country? Do they primarily rely on laptops, smartphones, or other smart gadgets on a daily basis?","귀하의 나라에서 사람들이 널리 사용하는 현대 기기에는 어떤 것들이 있나요? 일상적으로 노트북, 스마트폰, 기타 스마트 기기 중 무엇을 주로 사용하는지 말씀해 주세요.",국민이 자주 쓰는 현대 기기,묘사,description,Int,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:51.151727+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/TEC_GEN_COM_DESC_01.mp3
TEC_GEN_COM_DESC_02,일반,-,기술,공통형,"Tell me about a specific electronic device that you rely on daily. What are its main functions, and how exactly does it assist you in your everyday life?","매일 사용하는 특정 전자기기에 대해 말씀해 주세요. 주요 기능은 무엇이며, 일상생활에서 어떻게 도움이 되는지 설명해 주세요.",매일 쓰는 전자기기와 활용,묘사,description,Int,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:51.154431+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/TEC_GEN_COM_DESC_02.mp3
TEC_GEN_COM_SPC_04,일반,-,기술,공통형,"Our reliance on technology often leads to unexpected problems. Think about a time when you experienced a major issue because a device wasn't working properly, like a sudden computer crash or losing cell service. Tell me the full story of what happened and how you dealt with the situation.","기술에 의존하다 보면 예상치 못한 문제가 생기기도 합니다. 예를 들어, 갑자기 컴퓨터가 멈추거나 휴대폰 신호가 끊기는 등의 큰 문제를 겪었던 경험이 있다면, 그 상황과 어떻게 해결했는지 자세히 이야기해 주세요.",기기 고장 문제와 대처,경험_특별한,past_special,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:51.156204+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/TEC_GEN_COM_SPC_04.mp3
TIR_RP_COM_Q11_01,롤플레이,Q11,기술산업 보고서,공통형,"I'd like to give you a situation and ask you to act it out. You are currently writing a research report on the technology industry. Knowing that your friend is an expert in this field, call them up and ask three or four questions to gather more insightful information for your paper.",상황을 드릴 테니 역할극을 해주세요. 현재 기술 산업에 관한 연구 보고서를 작성 중입니다. 이 분야 전문가인 친구에게 전화를 걸어 논문에 도움이 될 만한 정보를 얻기 위해 세 가지 또는 네 가지 질문을 해주세요.,기술 산업 정보 질문,질문하기,rp_11,Int,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:51.156806+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/TIR_RP_COM_Q11_01.mp3
